WinDETA log file, 31.05.2023, 10:37
Sample comment : Acide Malique - Proline 2-1 W20%
 Freq. [Hz]	 Temp. [°C]	  Cp' [F]	 Zp' [Ohms]	Rspec.[Ohms cm]	Tan(Delta)  	 Eps'    	 Eps''   	 Zs' [Ohms]	 Zs'' [Ohms]	 Cref [F]	 Cx [F]  	Rx [Ohms]
1.19520e+03	2.00000e+01	1.29283e-06	3.00172e+01	3.48845e+03	3.43138e+00	1.25641e+05	4.31121e+05	2.76674e+01	-8.06306e+00
8.53712e+02	2.00000e+01	2.08988e-06	3.21489e+01	3.73619e+03	2.77473e+00	2.03100e+05	5.63548e+05	2.84533e+01	-1.02544e+01
6.09794e+02	2.00000e+01	3.26282e-06	3.50891e+01	4.07788e+03	2.27967e+00	3.17089e+05	7.22857e+05	2.94267e+01	-1.29083e+01
4.35567e+02	2.00000e+01	4.91343e-06	3.90687e+01	4.54037e+03	1.90349e+00	4.77500e+05	9.08917e+05	3.06183e+01	-1.60853e+01
3.11120e+02	2.00000e+01	7.14443e-06	4.43714e+01	5.15662e+03	1.61370e+00	6.94314e+05	1.12041e+06	3.20597e+01	-1.98673e+01
2.22228e+02	2.00000e+01	1.00538e-05	5.13655e+01	5.96945e+03	1.38681e+00	9.77057e+05	1.35499e+06	3.37941e+01	-2.43682e+01
1.58734e+02	2.00000e+01	1.37311e-05	6.06356e+01	7.04678e+03	1.20424e+00	1.33443e+06	1.60697e+06	3.58884e+01	-2.98017e+01
1.13382e+02	2.00000e+01	1.82267e-05	7.31211e+01	8.49778e+03	1.05323e+00	1.77132e+06	1.86561e+06	3.84551e+01	-3.65114e+01
8.09870e+01	2.00000e+01	2.35128e-05	9.03182e+01	1.04963e+04	9.25391e-01	2.28503e+06	2.11455e+06	4.16645e+01	-4.50237e+01
5.78478e+01	2.00000e+01	2.94507e-05	1.14574e+02	1.33152e+04	8.15366e-01	2.86209e+06	2.33365e+06	4.57533e+01	-5.61138e+01
4.13199e+01	2.00000e+01	3.58389e-05	1.49122e+02	1.73303e+04	7.20714e-01	3.48292e+06	2.51019e+06	5.09787e+01	-7.07336e+01
2.95142e+01	2.00000e+01	4.25140e-05	1.96127e+02	2.27930e+04	6.46724e-01	4.13161e+06	2.67201e+06	5.78393e+01	-8.94343e+01
2.10816e+01	2.00000e+01	4.98265e-05	2.55200e+02	2.96581e+04	5.93713e-01	4.84226e+06	2.87491e+06	6.65116e+01	-1.12027e+02
1.50583e+01	2.00000e+01	5.74681e-05	3.33122e+02	3.87139e+04	5.52096e-01	5.58489e+06	3.08340e+06	7.78190e+01	-1.40952e+02
1.07559e+01	2.00000e+01	6.57320e-05	4.30316e+02	5.00092e+04	5.23129e-01	6.38800e+06	3.34175e+06	9.24592e+01	-1.76743e+02
7.68279e+00	2.00000e+01	7.49442e-05	5.45969e+02	6.34499e+04	5.06285e-01	7.28327e+06	3.68741e+06	1.11393e+02	-2.20019e+02
5.48771e+00	2.00000e+01	8.36124e-05	7.09799e+02	8.24893e+04	4.88679e-01	8.12566e+06	3.97084e+06	1.36829e+02	-2.79998e+02
3.91979e+00	2.00000e+01	9.30056e-05	9.10066e+02	1.05763e+05	4.79706e-01	9.03852e+06	4.33583e+06	1.70246e+02	-3.54896e+02
2.79985e+00	2.00000e+01	1.02139e-04	1.17647e+03	1.36724e+05	4.73054e-01	9.92615e+06	4.69560e+06	2.15129e+02	-4.54768e+02
1.99989e+00	2.00000e+01	1.11277e-04	1.52767e+03	1.77539e+05	4.68144e-01	1.08141e+07	5.06257e+06	2.74618e+02	-5.86610e+02
1.42850e+00	2.00000e+01	1.19671e-04	2.00349e+03	2.32835e+05	4.64694e-01	1.16299e+07	5.40435e+06	3.55802e+02	-7.65669e+02
1.02035e+00	2.00000e+01	1.28244e-04	2.62624e+03	3.05209e+05	4.63126e-01	1.24630e+07	5.77196e+06	4.63810e+02	-1.00148e+03
1.00000e+00	2.00000e+01	1.29182e-04	2.62947e+03	3.05584e+05	4.68545e-01	1.25542e+07	5.88221e+06	4.73344e+02	-1.01024e+03
1.00000e+06	2.20000e+01	5.42529e-10	2.15595e+01	2.50554e+03	1.36069e+01	5.27243e+01	7.17414e+02	2.14437e+01	-1.57594e+00
7.14286e+05	2.20000e+01	5.55582e-10	2.16030e+01	2.51059e+03	1.85647e+01	5.39928e+01	1.00236e+03	2.15405e+01	-1.16029e+00
5.10204e+05	2.20000e+01	5.74931e-10	2.16233e+01	2.51295e+03	2.50922e+01	5.58732e+01	1.40198e+03	2.15890e+01	-8.60385e-01
3.64432e+05	2.20000e+01	6.09658e-10	2.16335e+01	2.51414e+03	3.31124e+01	5.92481e+01	1.96185e+03	2.16138e+01	-6.52739e-01
2.60308e+05	2.20000e+01	6.70141e-10	2.16412e+01	2.51504e+03	4.21584e+01	6.51260e+01	2.74561e+03	2.16291e+01	-5.13043e-01
1.85934e+05	2.20000e+01	7.85820e-10	2.16484e+01	2.51588e+03	5.03165e+01	7.63680e+01	3.84257e+03	2.16399e+01	-4.30075e-01
1.32810e+05	2.20000e+01	9.92645e-10	2.16538e+01	2.51650e+03	5.57520e+01	9.64678e+01	5.37827e+03	2.16468e+01	-3.88270e-01
9.48645e+04	2.20000e+01	1.37687e-09	2.16673e+01	2.51807e+03	5.62366e+01	1.33808e+02	7.52489e+03	2.16604e+01	-3.85166e-01
6.77604e+04	2.20000e+01	2.08027e-09	2.16927e+01	2.52102e+03	5.20487e+01	2.02166e+02	1.05225e+04	2.16847e+01	-4.16624e-01
4.84003e+04	2.20000e+01	3.34400e-09	2.17287e+01	2.52521e+03	4.52556e+01	3.24978e+02	1.47071e+04	2.17181e+01	-4.79900e-01
3.45716e+04	2.20000e+01	5.67073e-09	2.17551e+01	2.52828e+03	3.73164e+01	5.51095e+02	2.05649e+04	2.17395e+01	-5.82573e-01
2.46940e+04	2.20000e+01	9.83270e-09	2.18450e+01	2.53872e+03	3.00057e+01	9.55567e+02	2.86725e+04	2.18208e+01	-7.27220e-01
1.76386e+04	2.20000e+01	1.74008e-08	2.19252e+01	2.54804e+03	2.36507e+01	1.69105e+03	3.99945e+04	2.18861e+01	-9.25389e-01
1.25990e+04	2.20000e+01	3.09038e-08	2.20430e+01	2.56173e+03	1.85440e+01	3.00331e+03	5.56932e+04	2.19791e+01	-1.18524e+00
8.99928e+03	2.20000e+01	5.49425e-08	2.22121e+01	2.58138e+03	1.44916e+01	5.33945e+03	7.73770e+04	2.21068e+01	-1.52550e+00
6.42806e+03	2.20000e+01	9.73885e-08	2.24492e+01	2.60894e+03	1.13248e+01	9.46446e+03	1.07183e+05	2.22755e+01	-1.96696e+00
4.59147e+03	2.20000e+01	1.71488e-07	2.27824e+01	2.64766e+03	8.87228e+00	1.66656e+04	1.47862e+05	2.24967e+01	-2.53561e+00
3.27962e+03	2.20000e+01	2.98930e-07	2.32518e+01	2.70221e+03	6.98185e+00	2.90508e+04	2.02828e+05	2.27844e+01	-3.26337e+00
2.34259e+03	2.20000e+01	5.13850e-07	2.39126e+01	2.77900e+03	5.52920e+00	4.99372e+04	2.76113e+05	2.31552e+01	-4.18779e+00
1.67328e+03	2.20000e+01	8.66810e-07	2.48364e+01	2.88637e+03	4.41814e+00	8.42387e+04	3.72179e+05	2.36261e+01	-5.34752e+00
1.19520e+03	2.20000e+01	1.42932e-06	2.61259e+01	3.03622e+03	3.56598e+00	1.38905e+05	4.95333e+05	2.42212e+01	-6.79229e+00
8.53712e+02	2.20000e+01	2.29013e-06	2.79007e+01	3.24249e+03	2.91765e+00	2.22561e+05	6.49354e+05	2.49677e+01	-8.55748e+00
6.09794e+02	2.20000e+01	3.55772e-06	3.03023e+01	3.52158e+03	2.42097e+00	3.45748e+05	8.37047e+05	2.58858e+01	-1.06923e+01
4.35567e+02	2.20000e+01	5.35017e-06	3.34974e+01	3.89290e+03	2.03886e+00	5.19943e+05	1.06009e+06	2.70018e+01	-1.32436e+01
3.11120e+02	2.20000e+01	7.79542e-06	3.77038e+01	4.38175e+03	1.74047e+00	7.57579e+05	1.31855e+06	2.83463e+01	-1.62865e+01
2.22228e+02	2.20000e+01	1.10178e-05	4.32346e+01	5.02451e+03	1.50347e+00	1.07074e+06	1.60982e+06	2.99741e+01	-1.99366e+01
1.58734e+02	2.20000e+01	1.51286e-05	5.04976e+01	5.86859e+03	1.31244e+00	1.47024e+06	1.92959e+06	3.19493e+01	-2.43435e+01
1.13382e+02	2.20000e+01	2.02052e-05	6.01423e+01	6.98944e+03	1.15514e+00	1.96359e+06	2.26822e+06	3.43782e+01	-2.97611e+01
8.09870e+01	2.20000e+01	2.62507e-05	7.31466e+01	8.50074e+03	1.02346e+00	2.55111e+06	2.61095e+06	3.74211e+01	-3.65635e+01
5.78478e+01	2.20000e+01	3.31629e-05	9.09701e+01	1.05721e+04	9.11973e-01	3.22286e+06	2.93916e+06	4.13056e+01	-4.52926e+01
4.13199e+01	2.20000e+01	4.06948e-05	1.15832e+02	1.34615e+04	8.17131e-01	3.95483e+06	3.23161e+06	4.63761e+01	-5.67548e+01
2.95142e+01	2.20000e+01	4.86824e-05	1.50204e+02	1.74560e+04	7.37453e-01	4.73108e+06	3.48895e+06	5.29115e+01	-7.17489e+01
2.10816e+01	2.20000e+01	5.67942e-05	1.97316e+02	2.29311e+04	6.73676e-01	5.51940e+06	3.71829e+06	6.15953e+01	-9.14316e+01
1.50583e+01	2.20000e+01	6.54902e-05	2.56749e+02	2.98382e+04	6.28579e-01	6.36450e+06	4.00059e+06	7.27143e+01	-1.15681e+02
1.07559e+01	2.20000e+01	7.42369e-05	3.37844e+02	3.92625e+04	5.89980e-01	7.21453e+06	4.25643e+06	8.72320e+01	-1.47856e+02
7.68279e+00	2.20000e+01	8.37470e-05	4.36784e+02	5.07609e+04	5.66324e-01	8.13875e+06	4.60917e+06	1.06068e+02	-1.87292e+02
5.48771e+00	2.20000e+01	9.27023e-05	5.77487e+02	6.71126e+04	5.41747e-01	9.00905e+06	4.88063e+06	1.31030e+02	-2.41866e+02
3.91979e+00	2.20000e+01	1.02050e-04	7.54925e+02	8.77336e+04	5.27036e-01	9.91749e+06	5.22687e+06	1.64109e+02	-3.11381e+02
2.79985e+00	2.20000e+01	1.11042e-04	9.94987e+02	1.15633e+05	5.14492e-01	1.07914e+07	5.55208e+06	2.08251e+02	-4.04770e+02
1.99989e+00	2.20000e+01	1.19891e-04	1.31518e+03	1.52844e+05	5.04710e-01	1.16513e+07	5.88053e+06	2.67004e+02	-5.29024e+02
1.42850e+00	2.20000e+01	1.28039e-04	1.75147e+03	2.03547e+05	4.96816e-01	1.24432e+07	6.18197e+06	3.46727e+02	-6.97898e+02
1.02035e+00	2.20000e+01	1.36262e-04	2.32279e+03	2.69944e+05	4.92814e-01	1.32423e+07	6.52600e+06	4.53892e+02	-9.21021e+02
1.00000e+00	2.20000e+01	1.37292e-04	2.31783e+03	2.69367e+05	5.00142e-01	1.33424e+07	6.67309e+06	4.63776e+02	-9.27289e+02
1.00000e+06	2.40000e+01	5.46793e-10	1.88717e+01	2.19317e+03	1.54237e+01	5.31387e+01	8.19593e+02	1.87927e+01	-1.21843e+00
7.14286e+05	2.40000e+01	5.62224e-10	1.89046e+01	2.19700e+03	2.09639e+01	5.46383e+01	1.14543e+03	1.88617e+01	-8.99722e-01
5.10204e+05	2.40000e+01	5.86744e-10	1.89210e+01	2.19891e+03	2.80984e+01	5.70213e+01	1.60221e+03	1.88971e+01	-6.72532e-01
3.64432e+05	2.40000e+01	6.31347e-10	1.89311e+01	2.20008e+03	3.65394e+01	6.13559e+01	2.24191e+03	1.89169e+01	-5.17713e-01
2.60308e+05	2.40000e+01	7.10006e-10	1.89400e+01	2.20111e+03	4.54663e+01	6.90002e+01	3.13719e+03	1.89308e+01	-4.16370e-01
1.85934e+05	2.40000e+01	8.60022e-10	1.89491e+01	2.20218e+03	5.25244e+01	8.35791e+01	4.38995e+03	1.89423e+01	-3.60637e-01
1.32810e+05	2.40000e+01	1.12994e-09	1.89574e+01	2.20313e+03	5.59441e+01	1.09811e+02	6.14326e+03	1.89513e+01	-3.38754e-01
9.48645e+04	2.40000e+01	1.62865e-09	1.89743e+01	2.20510e+03	5.42903e+01	1.58277e+02	8.59288e+03	1.89679e+01	-3.49379e-01
6.77604e+04	2.40000e+01	2.54141e-09	1.90022e+01	2.20834e+03	4.86369e+01	2.46981e+02	1.20124e+04	1.89942e+01	-3.90530e-01
4.84003e+04	2.40000e+01	4.17923e-09	1.90401e+01	2.21275e+03	4.13244e+01	4.06148e+02	1.67838e+04	1.90290e+01	-4.60479e-01
3.45716e+04	2.40000e+01	7.18211e-09	1.90705e+01	2.21628e+03	3.36114e+01	6.97975e+02	2.34599e+04	1.90536e+01	-5.66880e-01
2.46940e+04	2.40000e+01	1.25428e-08	1.91603e+01	2.22672e+03	2.68183e+01	1.21894e+03	3.26899e+04	1.91337e+01	-7.13457e-01
1.76386e+04	2.40000e+01	2.22440e-08	1.92460e+01	2.23668e+03	2.10767e+01	2.16173e+03	4.55621e+04	1.92028e+01	-9.11093e-01
1.25990e+04	2.40000e+01	3.94788e-08	1.93703e+01	2.25112e+03	1.65190e+01	3.83665e+03	6.33776e+04	1.92996e+01	-1.16833e+00
8.99928e+03	2.40000e+01	6.99923e-08	1.95474e+01	2.27170e+03	1.29263e+01	6.80203e+03	8.79250e+04	1.94311e+01	-1.50322e+00
6.42806e+03	2.40000e+01	1.23507e-07	1.97947e+01	2.30044e+03	1.01275e+01	1.20027e+04	1.21557e+05	1.96035e+01	-1.93568e+00
4.59147e+03	2.40000e+01	2.16161e-07	2.01414e+01	2.34073e+03	7.96164e+00	2.10071e+04	1.67251e+05	1.98286e+01	-2.49051e+00
3.27962e+03	2.40000e+01	3.73893e-07	2.06283e+01	2.39732e+03	6.29195e+00	3.63359e+04	2.28624e+05	2.01201e+01	-3.19775e+00
2.34259e+03	2.40000e+01	6.36629e-07	2.13118e+01	2.47675e+03	5.00747e+00	6.18692e+04	3.09808e+05	2.04945e+01	-4.09278e+00
1.67328e+03	2.40000e+01	1.06178e-06	2.22642e+01	2.58744e+03	4.02356e+00	1.03186e+05	4.15177e+05	2.09690e+01	-5.21154e+00
1.19520e+03	2.40000e+01	1.72778e-06	2.35841e+01	2.74083e+03	3.26794e+00	1.67910e+05	5.48718e+05	2.15648e+01	-6.59891e+00
8.53712e+02	2.40000e+01	2.72730e-06	2.53901e+01	2.95071e+03	2.69222e+00	2.65046e+05	7.13563e+05	2.23118e+01	-8.28749e+00
6.09794e+02	2.40000e+01	4.16940e-06	2.78151e+01	3.23254e+03	2.25051e+00	4.05193e+05	9.11893e+05	2.32288e+01	-1.03216e+01
4.35567e+02	2.40000e+01	6.16752e-06	3.10126e+01	3.60413e+03	1.91036e+00	5.99375e+05	1.14502e+06	2.43425e+01	-1.27423e+01
3.11120e+02	2.40000e+01	8.84117e-06	3.51877e+01	4.08934e+03	1.64434e+00	8.59207e+05	1.41283e+06	2.56874e+01	-1.56217e+01
2.22228e+02	2.40000e+01	1.23059e-05	4.05768e+01	4.71564e+03	1.43426e+00	1.19592e+06	1.71526e+06	2.73039e+01	-1.90369e+01
1.58734e+02	2.40000e+01	1.66630e-05	4.75814e+01	5.52967e+03	1.26461e+00	1.61936e+06	2.04786e+06	2.92755e+01	-2.31498e+01
1.13382e+02	2.40000e+01	2.19884e-05	5.66556e+01	6.58424e+03	1.12678e+00	2.13689e+06	2.40781e+06	3.16932e+01	-2.81272e+01
8.09870e+01	2.40000e+01	2.83126e-05	6.84825e+01	7.95871e+03	1.01355e+00	2.75149e+06	2.78877e+06	3.47021e+01	-3.42382e+01
5.78478e+01	2.40000e+01	3.56027e-05	8.40568e+01	9.76867e+03	9.19343e-01	3.45996e+06	3.18089e+06	3.85023e+01	-4.18802e+01
4.13199e+01	2.40000e+01	4.37068e-05	1.04843e+02	1.21843e+04	8.40570e-01	4.24753e+06	3.57035e+06	4.34076e+01	-5.16406e+01
2.95142e+01	2.40000e+01	5.25317e-05	1.32537e+02	1.54028e+04	7.74518e-01	5.10517e+06	3.95404e+06	4.96949e+01	-6.41624e+01
2.10816e+01	2.40000e+01	6.16155e-05	1.70327e+02	1.97945e+04	7.19356e-01	5.98795e+06	4.30747e+06	5.80831e+01	-8.07432e+01
1.50583e+01	2.40000e+01	7.10648e-05	2.19946e+02	2.55610e+04	6.76200e-01	6.90626e+06	4.67001e+06	6.90133e+01	-1.02060e+02
1.07559e+01	2.40000e+01	8.04762e-05	2.88119e+02	3.34837e+04	6.38166e-01	7.82088e+06	4.99103e+06	8.33808e+01	-1.30657e+02
7.68279e+00	2.40000e+01	8.99040e-05	3.78985e+02	4.40437e+04	6.07996e-01	8.73710e+06	5.31212e+06	1.02285e+02	-1.68232e+02
5.48771e+00	2.40000e+01	9.97535e-05	4.94174e+02	5.74305e+04	5.88330e-01	9.69430e+06	5.70345e+06	1.27067e+02	-2.15980e+02
3.91979e+00	2.40000e+01	1.09047e-04	6.53506e+02	7.59472e+04	5.69761e-01	1.05975e+07	6.03804e+06	1.60155e+02	-2.81092e+02
2.79985e+00	2.40000e+01	1.18117e-04	8.66828e+02	1.00738e+05	5.55189e-01	1.14789e+07	6.37295e+06	2.04234e+02	-3.67864e+02
1.99989e+00	2.40000e+01	1.26845e-04	1.15342e+03	1.34045e+05	5.43941e-01	1.23271e+07	6.70521e+06	2.63348e+02	-4.84148e+02
1.42850e+00	2.40000e+01	1.35367e-04	1.53637e+03	1.78549e+05	5.35713e-01	1.31553e+07	7.04749e+06	3.42598e+02	-6.39518e+02
1.02035e+00	2.40000e+01	1.43649e-04	2.03746e+03	2.36783e+05	5.32940e-01	1.39602e+07	7.43993e+06	4.50683e+02	-8.45655e+02
1.00000e+00	2.40000e+01	1.44618e-04	2.03940e+03	2.37009e+05	5.39632e-01	1.40543e+07	7.58415e+06	4.59941e+02	-8.52324e+02
1.00000e+06	2.60000e+01	5.52385e-10	1.66026e+01	1.92947e+03	1.73541e+01	5.36822e+01	9.31608e+02	1.65476e+01	-9.53525e-01
7.14286e+05	2.60000e+01	5.71103e-10	1.66256e+01	1.93215e+03	2.34669e+01	5.55013e+01	1.30244e+03	1.65955e+01	-7.07190e-01
5.10204e+05	2.60000e+01	6.02105e-10	1.66373e+01	1.93350e+03	3.11402e+01	5.85141e+01	1.82214e+03	1.66202e+01	-5.33720e-01
3.64432e+05	2.60000e+01	6.59161e-10	1.66445e+01	1.93434e+03	3.98054e+01	6.40589e+01	2.54989e+03	1.66340e+01	-4.17884e-01
2.60308e+05	2.60000e+01	7.60416e-10	1.66514e+01	1.93515e+03	4.82869e+01	7.38991e+01	3.56836e+03	1.66443e+01	-3.44696e-01
1.85934e+05	2.60000e+01	9.52825e-10	1.66590e+01	1.93603e+03	5.39261e+01	9.25979e+01	4.99344e+03	1.66533e+01	-3.08817e-01
1.32810e+05	2.60000e+01	1.30147e-09	1.66664e+01	1.93689e+03	5.52473e+01	1.26480e+02	6.98769e+03	1.66610e+01	-3.01571e-01
9.48645e+04	2.60000e+01	1.94289e-09	1.66830e+01	1.93881e+03	5.17602e+01	1.88815e+02	9.77308e+03	1.66767e+01	-3.22192e-01
6.77604e+04	2.60000e+01	3.11610e-09	1.67096e+01	1.94191e+03	4.51092e+01	3.02831e+02	1.36605e+04	1.67014e+01	-3.70244e-01
4.84003e+04	2.60000e+01	5.22200e-09	1.67466e+01	1.94621e+03	3.76019e+01	5.07487e+02	1.90824e+04	1.67348e+01	-4.45051e-01
3.45716e+04	2.60000e+01	9.06474e-09	1.67787e+01	1.94994e+03	3.02681e+01	8.80935e+02	2.66642e+04	1.67605e+01	-5.53733e-01
2.46940e+04	2.60000e+01	1.59238e-08	1.68676e+01	1.96028e+03	2.39953e+01	1.54752e+03	3.71332e+04	1.68384e+01	-7.01737e-01
1.76386e+04	2.60000e+01	2.82839e-08	1.69559e+01	1.97053e+03	1.88146e+01	2.74870e+03	5.17158e+04	1.69081e+01	-8.98670e-01
1.25990e+04	2.60000e+01	5.01730e-08	1.70839e+01	1.98541e+03	1.47376e+01	4.87594e+03	7.18597e+04	1.70056e+01	-1.15389e+00
8.99928e+03	2.60000e+01	8.87486e-08	1.72660e+01	2.00657e+03	1.15414e+01	8.62481e+03	9.95425e+04	1.71374e+01	-1.48486e+00
6.42806e+03	2.60000e+01	1.56023e-07	1.75204e+01	2.03613e+03	9.05747e+00	1.51628e+04	1.37336e+05	1.73094e+01	-1.91106e+00
4.59147e+03	2.60000e+01	2.71638e-07	1.78776e+01	2.07765e+03	7.13786e+00	2.63985e+04	1.88429e+05	1.75335e+01	-2.45641e+00
3.27962e+03	2.60000e+01	4.66633e-07	1.83805e+01	2.13609e+03	5.65802e+00	4.53485e+04	2.56583e+05	1.78237e+01	-3.15017e+00
2.34259e+03	2.60000e+01	7.87532e-07	1.90875e+01	2.21825e+03	4.51969e+00	7.65343e+04	3.45911e+05	1.81967e+01	-4.02609e+00
1.67328e+03	2.60000e+01	1.29922e-06	2.00728e+01	2.33276e+03	3.64723e+00	1.26261e+05	4.60504e+05	1.86693e+01	-5.11875e+00
1.19520e+03	2.60000e+01	2.08682e-06	2.14353e+01	2.49111e+03	2.97690e+00	2.02803e+05	6.03724e+05	1.92618e+01	-6.47042e+00
8.53712e+02	2.60000e+01	3.24551e-06	2.32955e+01	2.70728e+03	2.46578e+00	3.15407e+05	7.77724e+05	2.00052e+01	-8.11312e+00
6.09794e+02	2.60000e+01	4.88210e-06	2.57842e+01	2.99651e+03	2.07337e+00	4.74455e+05	9.83721e+05	2.09182e+01	-1.00890e+01
4.35567e+02	2.60000e+01	7.10233e-06	2.90495e+01	3.37599e+03	1.77103e+00	6.90222e+05	1.22240e+06	2.20268e+01	-1.24373e+01
3.11120e+02	2.60000e+01	1.00138e-05	3.32886e+01	3.86863e+03	1.53461e+00	9.73170e+05	1.49343e+06	2.33665e+01	-1.52264e+01
2.22228e+02	2.60000e+01	1.37180e-05	3.87170e+01	4.49950e+03	1.34843e+00	1.33315e+06	1.79766e+06	2.49791e+01	-1.85246e+01
1.58734e+02	2.60000e+01	1.83027e-05	4.56947e+01	5.31041e+03	1.19886e+00	1.77871e+06	2.13241e+06	2.69463e+01	-2.24767e+01
1.13382e+02	2.60000e+01	2.38403e-05	5.46057e+01	6.34601e+03	1.07827e+00	2.31686e+06	2.49820e+06	2.93564e+01	-2.72255e+01
8.09870e+01	2.60000e+01	3.03695e-05	6.60075e+01	7.67106e+03	9.80333e-01	2.95139e+06	2.89334e+06	3.23483e+01	-3.29972e+01
5.78478e+01	2.60000e+01	3.78843e-05	8.06658e+01	9.37459e+03	9.00294e-01	3.68169e+06	3.31460e+06	3.61121e+01	-4.01115e+01
4.13199e+01	2.60000e+01	4.62843e-05	9.97245e+01	1.15895e+04	8.34498e-01	4.49803e+06	3.75359e+06	4.09381e+01	-4.90572e+01
2.95142e+01	2.60000e+01	5.54264e-05	1.24647e+02	1.44859e+04	7.80530e-01	5.38648e+06	4.20431e+06	4.71894e+01	-6.04582e+01
2.10816e+01	2.60000e+01	6.52224e-05	1.57183e+02	1.82670e+04	7.36403e-01	6.33847e+06	4.66767e+06	5.52676e+01	-7.50507e+01
1.50583e+01	2.60000e+01	7.50981e-05	2.01968e+02	2.34717e+04	6.96841e-01	7.29822e+06	5.08570e+06	6.60164e+01	-9.47366e+01
1.07559e+01	2.60000e+01	8.51819e-05	2.60713e+02	3.02988e+04	6.66288e-01	8.27819e+06	5.51566e+06	8.01565e+01	-1.20303e+02
7.68279e+00	2.60000e+01	9.50668e-05	3.41599e+02	3.96990e+04	6.37904e-01	9.23883e+06	5.89349e+06	9.88002e+01	-1.54882e+02
5.48771e+00	2.60000e+01	1.04920e-04	4.46619e+02	5.19039e+04	6.18919e-01	1.01964e+07	6.31074e+06	1.23698e+02	-1.99862e+02
3.91979e+00	2.60000e+01	1.14422e-04	5.90120e+02	6.85809e+04	6.01325e-01	1.11198e+07	6.68659e+06	1.56715e+02	-2.60617e+02
2.79985e+00	2.60000e+01	1.23631e-04	7.85126e+02	9.12435e+04	5.85623e-01	1.20148e+07	7.03613e+06	2.00500e+02	-3.42370e+02
